articleID,title,html_content,URL
104242,Changing the camera speed in The Settlers: New Allies,"<div>You can adjust the <strong>movement</strong> and <strong>rotation speed</strong> of the camera in <em>The Settlers: New Allies</em> to your personal preferences.</div>
<div> </div>
<div>To <strong>change</strong> the movement and rotation speed: </div>
<div> </div>
<div>
<div style=""margin-left: 40px;"">•  Select the Options icon on the top right of the screen.</div>
<div> </div>
<div><a title=""Options Icon"" href=""https://ubistatic-a.akamaihd.net/0071/The_Settlers/OptionsIconTheSettlersNewAllies.jpg"" target=""_blank""><img style=""display: block;margin-left: auto;margin-right: auto;"" src=""https://ubistatic-a.akamaihd.net/0071/The_Settlers/OptionsIconTheSettlersNewAllies.jpg"" alt=""Options icon in the menu of The Settlers: New Allies"" width=""72"" height=""72""></img></a></div>
</div>
<div> </div>
<div style=""margin-left: 40px;"">•  Choose <em>Settings</em>.</div>
<div style=""margin-left: 40px;"">•  Go to the <em>Interface &amp; Controls</em> tab.</div>
<div style=""margin-left: 40px;"">•  Adjust the <em>Camera Rotation Speed</em> and the <em>Camera Movement Speed</em> sliders.</div>
<div style=""margin-left: 40px;"">•  Choose <em>Apply </em>to save the settings.</div>
<div> </div>
<div>You can change these settings again at <strong>any time</strong>.</div>",https://www.ubisoft.com/help/game/article/title/000104242
63734,Installing the Ultra Texture Pack for Watch Dogs 2,"To <strong>install</strong> the Ultra Texture Pack for <em>Watch Dogs</em> <em>2</em>:
<div style=""margin-left: 40px;""><br>•  Launch <a href=""https://ubi.li/4vxt9"" target=""_blank"">Ubisoft Connect PC</a><u></u>. <br>•  Select the <em>Games</em> tab and choose the <em>Watch Dogs 2</em> tile.<br><em>•  </em>Choose<em> Overview</em> from the side panel.<br>•  Under Owned DLC, locate the High Res Texture Pack and select <em>Install.<br></em></div>
<br>Once the installation is complete, launch the game to play with the new texture pack.<br><br>You can also install the pack on <a href=""https://support.steampowered.com/kb_article.php?ref=2668-CFOM-1881"" target=""_blank"">Steam</a>.<br><div><br>Please note that the Ultra Texture Pack can also appear as the High Res Texture Pack in Ubisoft Connect PC.</div>",https://www.ubisoft.com/help/game/article/title/000063734
101322,Code of Conduct for Trivial Pursuit Live! 2,"<div>At Ubisoft we are committed to providing an inclusive gaming environment where everyone, anywhere in our global community can have fun while feeling safe and respected.</div>
<br><div>To do this, we ask that <i>Trivial Pursuit Live! 2</i> players follow our <a title=""Ubisoft Code of Conduct"" href=""https://www.ubisoft.com/help/article/000095037"" target=""_blank""><u>Code of Conduct</u></a>.</div>",https://www.ubisoft.com/help/game/article/title/000101322
80268,Unable to launch Watch Dogs: Legion on PC,"<div>Depending on how the issue shows (crash to desktop, a black screen or something else), troubleshooting steps can vary.</div><br><div><div>To rule out the most common scenarios, please:</div></div><br><div><div style=""margin-left: 40px;""><b>Check if your PC meets the</b> <a href=""https://support.ubisoft.com/faqs/000058028"" target=""_blank""><u>system requirements</u></a> <b>for <i>Watch Dogs: Legion</i><br></b>If your setup does not meet the minimum requirements for the game, launching it may be impossible.</div></div><br><div><div style=""margin-left: 40px;""><b>Complete our</b> <u><a href=""https://support.ubi.com/faqs/000025947"" target=""_blank"">general troubleshooting guide</a></u><br>The guide contains a set of universal troubleshooting steps that often resolve issues with launching the game.</div></div><br><div><div>If you continue having trouble with launching the game, please do not hesitate to <a href=""http://support.ubi.com/Cases/new?method=email"" target=""_blank""><u>contact us</u></a>, attaching your <u><a href=""http://support.ubi.com/faqs/000021185"" target=""_blank"">DxDiag</a></u> and <u><a href=""http://support.ubi.com/faqs/000021216"" target=""_blank"">MSinfo</a></u> reports to the case.</div></div>",https://www.ubisoft.com/help/game/article/title/000080268
61584,Hiding games in Ubisoft Connect,"<div>The Games tab in <a href=""https://ubisoftconnect.com/#experience-pc-section"" target=""_blank"">Ubisoft Connect PC</a> shows the games that you own, as well as any free-to-play games available to you. </div>
<div> </div>
<div>Your games will be displayed in <strong>categories</strong>, such as &quot;Favorites&quot; or &quot;Installed&quot;. </div>
<div> </div>
<div>To make <strong>managing</strong> large libraries easier, you can <strong>move</strong> games from any of the existing categories into a <strong>Hidden</strong> category.</div>
<div> </div>
<div>To <strong>move</strong> a game into the Hidden category:</div>
<div> </div>
<div style=""margin-left: 40px;"">•  Open Ubisoft Connect PC.</div>
<div style=""margin-left: 40px;"">•  Select the <em>Games </em>tab.</div>
<div style=""margin-left: 40px;"">•  Right-click on the game you want to hide.</div>
<div style=""margin-left: 40px;"">•  Select <em>Hide</em>.</div>
<div style=""margin-left: 40px;""> </div>
<div>The game will now appear in the Hidden category at the bottom of the Games tab.</div>
<div> </div>
<div>Please note that your game <strong>activity</strong> for titles in the Hidden category will still be <strong>visible</strong> to your Ubisoft Connect friends. </div>
<div> </div>
<div>The game will also remain visible in your <a href=""https://ubisoftconnect.com/games/"" target=""_blank"">catalogue</a> on the Ubisoft Connect website. </div>
<div> </div>
<div>To <strong>remove</strong> a game from the Hidden category:</div>
<div> </div>
<div style=""margin-left: 40px;"">•  Open Ubisoft Connect PC.</div>
<div style=""margin-left: 40px;"">•  Go to the <em>Games </em>tab.</div>
<div style=""margin-left: 40px;"">•  Select the <em>Hidden </em>category at the bottom of the window. </div>
<div style=""margin-left: 40px;"">•  Right-click on the game you want to remove.</div>
<div style=""margin-left: 40px;"">•  Select <em>Unhide</em>.</div>",https://www.ubisoft.com/help/game/article/title/000061584
61881,Configuring sound levels in Far Cry New Dawn,"To set your preferred levels for the master volume and <a href=""https://support.ubi.com/Faqs/000040652"" target=""_blank""><u>voice chat</u></a>, or to turn music off completely:<br><br><div>
<div style=""margin-left: 40px;"">•  From the main menu, enter <i>Options</i>.<br>•  Select <i>Audio</i>.<br>In this menu, you can adjust various audio settings.</div>
</div>
<div><br><div>To hear the environment better, you can choose to disable the music - if you prefer to play with music, certain <a href=""https://support.ubi.com/Faqs/000040649"" target=""_blank""><u>subtitles options</u></a> may help!</div>
<br><div>You can reset the settings in this category to default using the Reset category option displayed in the bottom right of your screen.<br><br>Feel free to <a href=""https://support.ubisoft.com/SignIn"" target=""_blank""><u>get in touch</u></a> if you have any further questions!</div>
</div>",https://www.ubisoft.com/help/game/article/title/000061881
63679,Contents of Far Cry 3 Classic Edition (Far Cry 5 Season Pass version),"The <i>Far Cry 3 Classic Edition </i>includes:<br> <div style=""margin-left: 40px;"">- <i>Far Cry 3 </i>- The base Game<br>-<i> The Monkey Business Pack</i>:</div><div style=""margin-left: 80px;"">Meet Hurk and his explosive bomb-carrying monkey in four heart-pounding missions.</div><div style=""margin-left: 40px;"">- <i>The Lost Expeditions</i>:</div><div style=""margin-left: 80px;"">Discover the secrets of the island’s lost World War II ruins in two suspenseful action missions.</div><div style=""margin-left: 40px;"">-<i> The Warrior Pack</i>:</div><div style=""margin-left: 80px;"">Strike fear in your enemies with an exclusive dagger and tattoo.</div><div style=""margin-left: 40px;"">- <i>The Predator Pack</i>:</div><div style=""margin-left: 80px;"">Hunt four ferocious animals with the M-700 Predator Rifle.</div><div><br>The Classic Edition of <i>Far Cry 3</i> is an exciting single player adventure. It does not offer any multiplayer features.</div><br>If you have any questions, please feel free to <a href=""http://support.ubi.com/Cases/new?method=email"" target=""_blank"">contact us</a>! ",https://www.ubisoft.com/help/game/article/title/000063679
99606,Windows security blocking access to Ubisoft Connect PC,"<div>If you are unable to save your game or if you lose your progression, this could mean that <a href=""https://ubisoftconnect.com/#experience-pc-section"" target=""_blank"">Ubisoft Connect PC</a> is unable to <strong>access files</strong> on your system. </div>
<div> </div>
<div>To <strong>resolve</strong> this issue, please launch Ubisoft Connect PC with <a href=""https://www.ubisoft.com/help/article/000060505"" target=""_blank"">administrative rights</a>. This will help ensure that the desktop app has the necessary <strong>permissions</strong> to create save files on your system.</div>
<div> </div>
<div><strong>Windows Security</strong> settings may also prevent Ubisoft Connect PC from modifying or updating the necessary files.</div>
<div> </div>
<div>If launching Ubisoft Connect PC with administrative rights did not resolve the issue, please give Ubisoft Connect PC <a href=""https://support.microsoft.com/en-gb/windows/allow-an-app-to-access-controlled-folders-b5b6627a-b008-2ca2-7931-7e51e912b034"" target=""_blank"">access to controlled folders</a> in Windows Security before launching and saving your game again.</div>",https://www.ubisoft.com/help/game/article/title/000099606
62536,Changing sound levels in Rainbow Six: Siege,"To <b>change</b> your audio settings:<br> 
<div style=""margin-left: 40px;"">• Head to the main menu and select the <i>Options </i>gear icon.<br><i>• </i>Select<i> Audio.</i><br>• Adjust the available sliders.</div>
<div><a title=""Sound menu"" href=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000002BgRGQA0&amp;oid=00D30000001aepTEAQ"" target=""_blank""><img style=""display: block;margin-left: auto;margin-right: auto;"" src=""https://c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M000002BgRGQA0&amp;oid=00D30000001aepTEAQ"" alt=""User-added image"" width=""100""></img></a></div>
<br><a href=""https://support.ubisoft.com/Cases/New"" target=""_blank""><u>Let us know</u></a> if you have any further questions!",https://www.ubisoft.com/help/game/article/title/000062536
98191,Assassin's Creed Rebellion support,"<div>Please note that to receive the best support experience, we recommend you contacting us within the game’s <strong>settings menu</strong>. <br><br>If you cannot access the game on your device, please visit the game’s <a href=""https://ubisoft-mobile.helpshift.com/hc/en/20-assassin-s-creed-identity"" target=""_blank""><u>support page</u></a>.</div>",https://www.ubisoft.com/help/game/article/title/000098191
65717,Accessing the quest Test of Judgment in Assassin's Creed: Odyssey,"<div>The Divine Intervention quest chain of <em>Lost Tales of Greece</em> downloadable content (DLC) starts with a quest called Test of Judgment.<br><br>To <strong>access</strong> the quest, you need to have started <strong>Episode 5</strong> of the main game.</div>
<div> </div>
<div>The quest will <strong>automatically</strong> be added to your Quests journal and will appear in Korinthia region in-game. <br> </div>
<div style=""text-align: center;""><a href=""https://ubistatic-a.akamaihd.net/0071/Assassins_Creed_Odyssey/000065717_enGB_TestofJudgment.png"" target=""_blank""><img src=""https://ubistatic-a.akamaihd.net/0071/Assassins_Creed_Odyssey/000065717_enGB_TestofJudgment.png"" alt=""Map of Korinthia displaying the first quest of the Divine Intervention chain"" width=""300"" height=""86""></img></a><br><br></div>
<div>If you cannot find the quest in your journal, please make sure your game is fully updated. </div>",https://www.ubisoft.com/help/game/article/title/000065717
62780,"Locating the quest ""Righting a Wrong"" (Lost Tales of Greece)","The<i> One Really, Really Bad Day</i> quest chain of <i>Lost Tales of Greece </i>starts with a quest called <i>Righting a Wrong</i>.<br><br>For it to be added to your journal, you need to have started <b>Episode 5</b> of the main game.<br> <div style=""text-align: center;""><a href=""https://ubisoft--c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M0000041rDXQAY&amp;oid=00D30000001aepTEAQ"" target=""_blank""><img alt=""Map of Lokris showing &quot;Righting a Wrong&quot; highlighted"" src=""https://ubisoft--c.na44.visual.force.com/servlet/servlet.ImageServer?id=0150M0000041rDXQAY&amp;oid=00D30000001aepTEAQ"" width=""100""></img></a><br><i>Location of the quest in Lokris</i></div><div style=""margin-left: 40px;""> </div><div>If you cannot find the quest in your journal, please make sure your game is fully updated. </div><br>Feel free to <a href=""http://support.ubi.com/Cases/new?method=email"" target=""_blank""><u>reach out to us</u></a> with any questions you may have!",https://www.ubisoft.com/help/game/article/title/000062780
105247,Changing camera type in The Crew Motorfest,"<div>In <em>The Crew Motorfest,</em> you can change the camera type to have different perspectives of the game.<br><br>To <strong>change</strong> the camera type, you can press the &quot;Change camera&quot; control while in-game.</div>
<div> </div>
<div>By default, the &quot;Change camera&quot; control is the right directional button on a controller, or the V key on a keyboard.</div>
<div> </div>
<div>This will allow you to switch between the following views:</div>
<div> </div>
<div style=""margin-left: 40px;"">Static</div>
<div style=""margin-left: 40px;"">Hood</div>
<div style=""margin-left: 40px;"">Bumper</div>
<div style=""margin-left: 40px;"">Interior</div>
<div style=""margin-left: 40px;"">Dynamic</div>
<div> </div>
<div>You can modify the <a href=""https://www.ubisoft.com/help/article/000105226"" target=""_blank"">default button</a> or <a href=""https://www.ubisoft.com/help/article/000105228"" target=""_blank"">default key</a> by selecting the &quot;Options&quot; menu, then choosing the &quot;Device Manager&quot; menu.</div>",https://www.ubisoft.com/help/game/article/title/000105247
69982,Finding the in-game manual in Assassin's Creed 4: Black Flag,"<em>Assassin&#39;s Creed 4: Black Flag</em> contains an in-game manual which can be accessed at any time during gameplay. <br><br>To <strong>access</strong> the manual: <br> 
<div style=""margin-left: 40px;"">• Enter the main menu.<br>• Go to <em>database</em>.<br>• Select <em>e-manual</em>.</div>
<br>The manual includes information about controls and in-game features.",https://www.ubisoft.com/help/game/article/title/000069982
98125,Hungry Dragon support,"<div>Please note that to receive the best support experience, we recommend you contacting us within the game’s <strong>settings menu</strong>. <br><br>If you cannot access the game on your device, please visit the game’s <a href=""https://ubisoft-mobile.helpshift.com/hc/en/28-Hungry-Dragon"" target=""_blank""><u>support page</u></a>.</div>",https://www.ubisoft.com/help/game/article/title/000098125
60764,『アサシン クリード オデッセイ クラウドバージョン』セーブデータの保存について,セーブデータはクラウドサーバーに保存されます。<br>Nintendo Switch本体／SDカードには保存されません。<br><br>※利用券の販売は2023年10月31日を持ちまして販売中止いたします。,https://www.ubisoft.com/help/game/article/title/000060764
76856,Information about cookies on the Ubisoft websites,"<div>Cookies are small <strong>text files</strong> your web browser stores on your computer when you access a Ubisoft website. They allow the site to recognise your device to offer you a more <strong>personalised</strong> experience, internally track site <strong>traffic</strong>, remember your <strong>login details</strong>, and for social features. <br><br><strong>Enabling</strong> cookies means that your Ubisoft username and preferences for a particular Ubisoft website are saved for each time you visit.<br><br>You will be asked to <strong>confirm</strong> if you want to accept cookies the first time you visit a website, to comply with EU regulations.</div>
<div> </div>
<div>You can <strong>change</strong> your settings at any time by selecting <em>Set Cookies</em> on the footer of any Ubisoft website.</div>
<div><br>You can <strong>remove</strong> cookies at any time by following your browser-specific instructions:</div>
<div style=""margin-left: 40px;""> </div>
<div style=""margin-left: 40px;""><a href=""https://support.mozilla.org/en-US/kb/clear-cookies-and-site-data-firefox?redirectslug=delete-cookies-remove-info-websites-stored&amp;redirectlocale=en-US"" target=""_blank"">Firefox</a><br><a href=""https://support.google.com/accounts/answer/32050"" target=""_blank"">Google Chrome</a></div>
<div style=""margin-left: 40px;""><a href=""https://support.microsoft.com/en-us/microsoft-edge/delete-cookies-in-microsoft-edge-63947406-40ac-c3b8-57b9-2a946a29ae09"" target=""_blank"">Microsoft Edge</a></div>
<div style=""margin-left: 40px;""><a href=""https://support.apple.com/en-gb/HT201265"" target=""_blank"">Safari</a></div>
<div style=""margin-left: 40px;""><a href=""https://www.opera.com/use-cases/clean-browser-and-remove-trackers"" target=""_blank"">Opera GX</a></div>",https://www.ubisoft.com/help/game/article/title/000076856
99039,Purchasing Resolver weapons in Far Cry 6,"Resolver weapons can be <strong>purchased</strong> from Juan&#39;s Arms Dealers with Uranium once you have <strong>completed</strong> the Supremacy mission.<br><br>More arms dealers become available as you liberate parts of Yara. <br><br>Uranium can be found in Anti Aircraft Cannon Sites that have been built all over Yara. They are marked on the map with this icon:<br><br><div style=""text-align: center;""><a href=""https://ubistatic-a.akamaihd.net/0071/Far_Cry_6/000099039_enGB_AntiAircraftGunIcon.png"" target=""_blank""><img src=""https://ubistatic-a.akamaihd.net/0071/Far_Cry_6/000099039_enGB_AntiAircraftGunIcon.png"" alt=""Anti Aircraft Cannon Site Icon on map of Yara"" width=""100"" height=""91""></img></a></div>
<br>Whether you stealthily infiltrate the site or liberate it for the resistance, the Uranium is stored on-site in Radiation Chests.<br><br><div style=""text-align: center;""><a href=""https://ubistatic-a.akamaihd.net/0071/Far_Cry_6/000099039_enGB_RadiationChest.png"" target=""_blank""><img src=""https://ubistatic-a.akamaihd.net/0071/Far_Cry_6/000099039_enGB_RadiationChest.png"" alt="""" width=""300"" height=""238""></img></a></div>",https://www.ubisoft.com/help/game/article/title/000099039
76017,Activating Deep Ocean in Anno 2070,"<div>To <strong>unlock</strong> the <em>Deep Ocean</em> content for <em>Anno 2070</em>:<br><br></div>
<div>
<div style=""margin-left: 40px;"">•  Enter the main menu in-game.</div>
<div style=""margin-left: 40px;"">•  Select your avatar in the top left section of the screen.</div>
<div style=""margin-left: 40px;"">•  In the Profile data menu, go to the <em>Rewards </em>tab.</div>
<div style=""margin-left: 40px;"">•  Choose <em>Redeem code </em>in the bottom right.</div>
<div style=""margin-left: 40px;"">•  Enter your activation code in the pop-up window.</div>
<div style=""margin-left: 40px;"">•  When prompted, restart the game.</div>
<div style=""margin-left: 40px;""> </div>
<div><em>Deep Ocean</em> will now be downloaded and installed.</div>
<div> </div>
<div>If you purchased <em>Deep Ocean</em> through the <a href=""https://store.ubi.com/"" target=""_blank"">Ubisoft Store</a>, you will need to <a href=""https://www.ubisoft.com/help?article=000064222"" target=""_blank"">locate</a> your activation key in Ubisoft Connect.</div>
</div>",https://www.ubisoft.com/help/game/article/title/000076017
104647,Cross-progression in Trackmania,"<div><em>Trackmania</em> supports <strong>automatic</strong> <a href=""https://www.ubisoft.com/help/article/000061177"" target=""_blank"">cross-progression</a> between <strong>all</strong> platforms.</div>
<div> </div>
<div>When playing the game on a different platform, please make sure you are logging in with the same <a href=""https://account.ubisoft.com/"" target=""_blank"">Ubisoft account</a>.</div>
<div> </div>
<div>Some in-game <a href=""https://www.ubisoft.com/help/article/000104648"" target=""_blank"">content</a> will also be shared across platforms.</div>
<div> </div>
<div><em>Trackmania</em> also supports <a href=""https://www.ubisoft.com/help/article/000104646"" target=""_blank"">cross-play</a>!</div>",https://www.ubisoft.com/help/game/article/title/000104647
97180,Manually updating older Ubisoft games,"While many of our older games can be found on <a href=""https://ubisoftconnect.com/"" target=""_blank"">Ubisoft Connect PC</a>, some titles are not linked to the launcher. As such, you need to update them manually to apply patches.<br><br>To manually <b>update</b> an older Ubisoft game:<br> 
<div style=""margin-left: 40px;"">•  Visit <a href=""http://patches.ubi.com/"" target=""_blank"">patches.ubi.com</a>.</div>

<div style=""margin-left: 40px;"">•  Locate and select your game in the list of games.</div>

<div style=""margin-left: 40px;"">Please note that some patches are region or language specific.</div>

<div style=""margin-left: 40px;"">•  Download all patch files that apply to your game.</div>

<div style=""margin-left: 40px;"">•  Install the patches in <b>order of version</b> with <a href=""https://support.ubisoft.com/Article/000060505"" target=""_blank"">admin rights</a>.</div>
<br>Sometimes <a href=""https://support.ubisoft.com/Article/000063445"" target=""_blank"">additional steps</a> may be required to try to run the fully patched game on Windows 10.<br><br>Feel free to <a href=""http://support.ubi.com/Cases/new"" target=""_blank"">get in touch</a> if you have additional questions.",https://www.ubisoft.com/help/game/article/title/000097180
79352,Silvers and Helix Credits in Assassin's Creed Valhalla,"<div>There are <strong>two types</strong> of currency in Assassin&#39;s Creed Valhalla: Silvers and Helix Credits.</div>
<div> </div>
<div><strong>Silvers </strong>can be earned by completing in-game activities. It can be used to <strong>make bets</strong>, buy <strong>resources</strong> and<strong> gear</strong>, and occasionally<strong> solve</strong> disputes.</div>
<div> </div>
<div>
<div><em><a href=""https://www.ubisoft.com/help/article/000102656"" target=""_blank"">The Forgotten Saga</a></em> downloadable content (DLC) introduces a range of new <a href=""https://www.ubisoft.com/help/article/000102641"" target=""_blank"">currencies</a> that can be found in Niflheim.</div>
</div>
<div> </div>
<div><strong>Helix Credits </strong>can be purchased through the in-game store or the <a href=""https://store.ubi.com/home"" target=""_blank"">Ubisoft Store</a>. They can be used to buy <strong>cosmetic items</strong> and <strong>consumables</strong>.</div>
<div> </div>
<div>If you are unable to <strong>find</strong> your Helix Credits in-game, please check your transaction history to make sure the purchase has been completed:</div>
<div> </div>
<div style=""margin-left: 40px;""><a href=""https://www.ubisoft.com/help/article/000062799"" target=""_blank"">Epic</a></div>
<div style=""margin-left: 40px;""><a href=""https://en-americas-support.nintendo.com/app/answers/detail/a_id/22465/~/how-to-view-nintendo-switch-eshop-history"" target=""_blank"">Nintendo Switch</a></div>
<div style=""margin-left: 40px;""><a href=""https://www.ubisoft.com/help/article/000062066"" target=""_blank"">PlayStation 4</a></div>
<div style=""margin-left: 40px;""><a href=""https://www.ubisoft.com/help/article/000094299"" target=""_blank"">PlayStation 5</a></div>
<div style=""margin-left: 40px;""><a href=""https://www.ubisoft.com/help/article/000079379"" target=""_blank"">Stadia</a></div>
<div style=""margin-left: 40px;""><a href=""https://www.ubisoft.com/help/article/000062730"" target=""_blank"">Ubisoft Connect</a></div>
<div style=""margin-left: 40px;""><a href=""https://www.ubisoft.com/help/article/000062049"" target=""_blank"">Xbox One</a></div>
<div style=""margin-left: 40px;""><a href=""https://www.ubisoft.com/help/article/000094303"" target=""_blank"">Xbox Series X|S</a></div>
<div style=""margin-left: 40px;""> </div>
<div>It can take up to <a href=""https://www.ubisoft.com/help/article/000066767"" target=""_blank"">24 hours</a> for Helix Credits to be added to your game, so please allow some time for the balance to be updated.</div>
<div> </div>
<div>Please note that Helix Credits are <strong>bound</strong> to the platform and account you purchased them for, and cannot be shared.</div>
<div> </div>
<div>If your purchase has not appeared in your game after 24 hours please <a href=""https://www.ubisoft.com/help/contact"" target=""_blank"">get in touch</a>, providing us with a <a href=""https://www.ubisoft.com/help/article/000063164"" target=""_blank"">screenshot</a> of your transaction history and letting us know which store you purchased your Helix Credits from.</div>",https://www.ubisoft.com/help/game/article/title/000079352
64832,Configuring sound levels in Rabbids Coding,"<div>In <em>Rabbids Coding</em> you can adjust the volume for the music and sound effects (SFX).<br><br>To <strong>change </strong>the sound levels:<br><br></div>
<div style=""margin-left: 80px;"">•  Open the main menu.<br>•  Choose <em>Settings.</em><br>•  Adjust the slider for <em>Music Volume</em> or <em>SFX Volume</em>.<br>•  Select <em>Save</em> to apply the settings.</div>
<div><br>You can change the sound levels again at any time.</div>",https://www.ubisoft.com/help/game/article/title/000064832
79233,Photo mode in Watch Dogs: Legion,"There are three types of <b>Photo Mode</b> in <i>Watch Dogs: Legion</i>:<br><br><div><div><div><div style=""margin-left: 40px;""><b>On the go Photo Mode.</b></div><div style=""margin-left: 40px;"">This can be activated by opening the weapons wheel and pressing the <i>Photo Mode</i> button.</div></div></div></div><br><div><div><div><div style=""text-align: center;""><a href=""https://ubistatic-a.akamaihd.net/0071/Watch_Dogs_Legion/000059551_enGB_OnTheGo.png"" target=""_blank""><img src=""https://ubistatic-a.akamaihd.net/0071/Watch_Dogs_Legion/000059551_enGB_OnTheGo.png"" alt="""" width=""600"" height=""386""></img></a></div><br><div style=""margin-left: 40px;""><b>Camera Photo Mode.</b></div><div style=""margin-left: 40px;"">This can be activated by opening the weapons wheel and pressing the <i>Camera</i> button.</div></div></div><div><div><div style=""margin-left: 40px;""><b>Team photo booth.</b></div><div style=""margin-left: 40px;"">This is for you to get a photo of all your operatives together. </div><div style=""margin-left: 40px;"">You can find this in the DedSec safe house. It looks like a Police Box!</div><br><div style=""text-align: center;""><a href=""https://ubistatic-a.akamaihd.net/0071/Watch_Dogs_Legion/000059551_enGB_TeamPhoto.png"" target=""_blank""><img src=""https://ubistatic-a.akamaihd.net/0071/Watch_Dogs_Legion/000059551_enGB_TeamPhoto.png"" alt="""" width=""600"" height=""386""></img></a></div><br><div>It is possible to <b>change</b> certain features in all three different modes, for example:</div><div style=""margin-left: 40px;""><br>• The position and angle for camera<br>• Brightness<br>• Temperature<br>• Effects</div><div><br>To <b>save </b>your photos:</div><div> </div><div style=""margin-left: 40px;"">• Open your Gallery by pressing the <i>Gallery </i>button in any Photo Mode. <br>• Take a screenshot of the photos you want to save. <br>These will then save to your platform&#39;s default save location for screenshots.</div><div style=""margin-left: 40px;""> </div><div>Please feel free to <a href=""http://support.ubi.com/Cases/new?method=email"" target=""_blank"">get in touch</a> if you have any further questions!</div><div> </div></div></div></div>",https://www.ubisoft.com/help/game/article/title/000079233
79077,Upgrading the Jackdaw in Assassin's Creed 4: Black Flag,"<div>As you progress through <strong>Sequence 3</strong>, <strong>Memory 4</strong> (Raise the Black Flag), you will be asked to purchase a hull upgrade for the Jackdaw. </div>
<div> </div>
<div>From this point on, you will be able to upgrade your ship into a fearsome pirate vessel.</div>
<div> </div>
<div>To <strong>upgrade</strong> the Jackdaw:
<div style=""margin-left: 40px;""> </div>
<div style=""margin-left: 40px;"">• Board the ship.</div>
<div style=""margin-left: 40px;"">• Approach the captain&#39;s quarters, located below the ship&#39;s wheel, and press <em>enter</em>.</div>
<div style=""margin-left: 40px;"">• Walk up to the Jackdaw model located on the desk and press <em>outfit ship</em>.</div>
<br><div style=""text-align: center;""><a href=""https://static.ubi.com/0071/Assassins_Creed_4_Black_Flag/000096682_enGB_cabin_2.jpg"" target=""_blank""><img src=""https://static.ubi.com/0071/Assassins_Creed_4_Black_Flag/000096682_enGB_cabin_2.jpg"" alt="""" width=""500"" height=""281""></img></a></div>
<br><div style=""margin-left: 40px;text-align: left;"">• Select either <em>Jackdaw upgrades </em>or <em>Jackdaw appearance</em>.</div>
<div style=""margin-left: 40px;"">• Highlight the upgrade you want to buy and press <em>select</em>, then <em>confirm</em>.</div>
</div>
<div> </div>
<div>Some upgrades will not be <strong>available</strong> until you reach a certain point in the main story, or complete certain side missions or treasure hunts. </div>
<div> </div>
<div>Upgrades can also be <strong>purchased</strong> from Harbourmasters. They are marked by an icon of a hammer and the letter <em>R </em>on the world map. </div>
<div> </div>
<div>
<div style=""text-align: center;""><a href=""https://static.ubi.com/0071/Assassins_Creed_4_Black_Flag/000079077_enGB_harbourmaster.jpg"" target=""_blank""><img src=""https://static.ubi.com/0071/Assassins_Creed_4_Black_Flag/000079077_enGB_harbourmaster.jpg"" alt="""" width=""500"" height=""281""></img></a></div>
</div>",https://www.ubisoft.com/help/game/article/title/000079077
97555,System requirements for Rocksmith+ (PC),"<div>
<div><strong>Minimum requirements</strong></div>
<div>
<div style=""margin-left: 40px;""><strong>Operating system </strong>Windows 10 (64-bit versions) or Windows 11</div>
<div style=""margin-left: 40px;""><strong>Processor </strong>AMD FX-4320 @ 4.0 GHz, Intel Core i5-2400 @ 3.1 GHz, or equivalent</div>
<div style=""margin-left: 40px;""><strong>RAM </strong>6 GB</div>
<div style=""margin-left: 40px;""><strong>Video card</strong> AMD Radeon HD 7850 (2 GB), NVIDIA GeForce GTX 560 Ti (1 GB), or better</div>
<div style=""margin-left: 40px;""><strong>Hard drive </strong>20 GB of available storage</div>
</div>
</div>
<div> </div>
<div>
<div><strong>Minimum requirements (integrated graphics)</strong></div>
<div>
<div style=""margin-left: 40px;""><strong>Operating system</strong> Windows 10 (64-bit versions) or Windows 11</div>
<div style=""margin-left: 40px;""><strong>Processor </strong>Intel Core i5-4670K @ 3.4 GHz, or equivalent</div>
<div style=""margin-left: 40px;""><strong>RAM</strong> 8 GB</div>
<div style=""margin-left: 40px;""><strong>Video card</strong> Intel HD Graphics 4600, or better</div>
<div style=""margin-left: 40px;""><strong>Hard drive </strong>20 GB of available storage</div>
</div>
</div>
<div> </div>
<div>
<div><strong>Recommended requirements</strong></div>
<div>
<div style=""margin-left: 40px;"">
<div><strong>Operating system</strong> Windows 10 (64-bit versions) or Windows 11</div>
<div><strong>Processor </strong>AMD FX-8350 @ 4.0 GHz, Intel Core i5-4690K @ 3.5 GHz, or equivalent</div>
<div><strong>RAM</strong> 8 GB</div>
<div><strong>Video card</strong> AMD Radeon R9 280X (3 GB), NVIDIA GeForce GTX 670 (2 GB), or better</div>
<div><strong>Hard drive</strong> 20 GB of available storage</div>
</div>
</div>
<div> </div>
<div>Laptop models of video cards <a href=""https://www.ubisoft.com/help/article/000081045"" target=""_blank"">may work</a>, as long as their performance is similar to the minimum requirements.</div>
</div>",https://www.ubisoft.com/help/game/article/title/000097555
